Iteration,Fitness,Chromosomes
0,4.99,[-12.09, 16.05, -0.0, -4.68, 19.09, 6.17, 2.26, -10.56, -1.56, 4.9]
100,4.82,[-13.0, 15.93, 0.1, -4.09, 19.8, 6.15, 1.97, -10.43, -1.44, 4.88]
200,4.12,[7.92, -4.04, 0.1, -4.09, 18.95, -13.93, 22.04, 4.89, -1.02, -0.02]
300,3.74,[5.09, -1.9, -0.98, -0.43, 11.05, -3.91, 21.02, -4.91, 0.91, 0.8]
400,3.04,[5.06, 3.73, -7.91, -0.16, -7.02, -3.0, -13.1, -10.01, 0.14, 1.03]
500,2.19,[-6.05, 0.98, -0.99, -0.03, 7.02, -3.02, 8.93, 6.76, 0.14, 1.03]
600,1.62,[-5.91, 0.98, -0.99, -0.04, 6.98, -2.96, -6.02, -3.04, 0.14, 1.03]
700,1.26,[-1.03, 1.0, -1.0, -0.03, 6.93, -2.98, -1.94, -4.01, 0.14, 1.03]
800,1.22,[-0.0, 0.99, -1.0, -0.03, 7.0, -2.98, -1.96, -4.01, 0.14, 1.03]
900,0.83,[-0.0, 0.99, -1.0, -0.03, -0.05, -2.98, -1.96, -4.0, 0.14, -0.06]
1000,0.46,[-0.0, 0.99, -0.98, -0.03, 0.04, -0.95, -1.96, -0.02, 0.14, 0.01]
1100,0.32,[-0.0, 0.99, -0.98, -0.03, 0.01, 0.01, 1.0, 0.02, 0.14, 0.01]
1200,0.32,[-0.0, 0.99, -0.98, -0.03, 0.01, 0.01, 1.0, 0.02, 0.14, 0.01]
1300,0.32,[-0.0, 0.99, -0.98, -0.03, 0.01, 0.01, 1.0, 0.02, 0.14, 0.01]
1400,0.32,[-0.0, 0.99, -0.98, -0.03, 0.01, 0.01, 1.0, 0.02, 0.14, 0.01]
1500,0.28,[0.0, 0.99, -0.98, -0.03, 0.01, 0.01, -0.0, 0.02, 0.14, 0.01]
1600,0.19,[0.0, 0.99, -0.98, -0.03, 0.01, 0.01, 0.0, 0.02, -0.02, 0.01]
1700,0.18,[-0.0, 0.99, -0.98, -0.03, 0.01, 0.01, -0.0, 0.0, 0.0, 0.01]
1800,0.13,[-0.0, 0.99, 0.02, -0.03, 0.01, 0.01, 0.0, 0.0, -0.0, 0.01]
1900,0.01,[0.0, 0.0, 0.02, -0.03, 0.01, 0.01, 0.0, -0.0, 0.0, 0.01]
2000,0.01,[0.0, 0.0, 0.02, -0.03, 0.01, 0.01, 0.0, -0.0, 0.0, 0.01]
2100,0.01,[0.0, 0.0, 0.02, -0.03, 0.01, 0.01, 0.0, -0.0, 0.0, 0.01]
2200,0.01,[0.0, 0.0, 0.02, -0.03, 0.01, 0.01, 0.0, -0.0, 0.0, 0.01]
2300,0.01,[0.0, 0.0, 0.02, -0.03, 0.01, 0.01, 0.0, -0.0, 0.0, 0.01]
2400,0.01,[0.0, 0.0, 0.02, -0.03, 0.01, 0.01, 0.0, -0.0, 0.0, 0.01]
2500,0.01,[0.0, 0.0, 0.02, -0.03, 0.01, 0.01, 0.0, -0.0, 0.0, 0.01]
2600,0.01,[0.0, 0.0, 0.02, -0.03, 0.01, 0.01, 0.0, -0.0, 0.0, 0.01]
2700,0.01,[0.0, 0.0, 0.02, -0.03, 0.01, 0.01, 0.0, -0.0, 0.0, 0.01]
2800,0.01,[0.0, 0.0, 0.02, -0.03, 0.01, 0.01, 0.0, -0.0, 0.0, 0.01]
2900,0.01,[0.0, 0.0, 0.02, -0.03, 0.01, 0.01, 0.0, -0.0, 0.0, 0.01]
3000,0.01,[0.0, 0.0, 0.02, -0.03, 0.01, 0.01, 0.0, -0.0, 0.0, 0.01]
3100,0.01,[0.0, 0.0, 0.02, -0.03, 0.01, 0.01, 0.0, -0.0, 0.0, 0.01]
3200,0.01,[0.0, 0.0, 0.02, -0.03, 0.01, 0.01, 0.0, -0.0, 0.0, 0.01]
3300,0.01,[0.0, 0.0, 0.02, -0.03, 0.01, 0.01, 0.0, -0.0, 0.0, 0.01]
3400,0.01,[0.0, 0.0, 0.02, -0.03, 0.01, 0.01, 0.0, -0.0, 0.0, 0.01]
3500,0.01,[0.0, 0.0, 0.02, -0.03, 0.01, 0.01, 0.0, -0.0, 0.0, 0.01]
3600,0.01,[0.0, 0.0, 0.02, -0.03, 0.01, 0.01, 0.0, -0.0, 0.0, 0.01]
3700,0.01,[0.0, 0.0, 0.02, -0.03, 0.01, 0.01, 0.0, -0.0, 0.0, 0.01]
3800,0.01,[0.0, 0.0, 0.02, -0.03, 0.01, 0.01, 0.0, -0.0, 0.0, 0.01]
3900,0.01,[0.0, 0.0, 0.02, -0.03, 0.01, 0.01, 0.0, -0.0, 0.0, 0.01]
4000,0.01,[0.0, 0.0, 0.02, -0.03, 0.01, 0.01, 0.0, -0.0, 0.0, 0.01]
4100,0.01,[0.0, 0.0, 0.02, -0.03, 0.01, 0.01, 0.0, -0.0, 0.0, 0.01]
4200,0.01,[0.0, 0.0, 0.02, -0.03, 0.01, 0.01, 0.0, -0.0, 0.0, 0.01]
4300,0.01,[0.0, 0.0, 0.02, -0.03, 0.01, 0.01, 0.0, -0.0, 0.0, 0.01]
4400,0.01,[0.0, 0.0, 0.02, -0.03, 0.01, 0.01, 0.0, -0.0, 0.0, 0.01]
4500,0.01,[0.0, 0.0, 0.02, -0.03, 0.01, 0.01, 0.0, -0.0, 0.0, 0.01]
4600,0.01,[0.0, 0.0, 0.02, -0.03, 0.01, 0.01, 0.0, -0.0, 0.0, 0.01]
4700,0.01,[0.0, 0.0, 0.02, -0.03, 0.01, 0.01, 0.0, -0.0, 0.0, 0.01]
4800,0.01,[0.0, 0.0, 0.02, -0.03, 0.01, 0.01, 0.0, -0.0, 0.0, 0.01]
4900,0.01,[0.0, 0.0, 0.02, -0.03, 0.01, 0.01, 0.0, -0.0, 0.0, 0.01]
5000,0.01,[0.0, 0.0, 0.02, -0.03, 0.01, 0.01, 0.0, -0.0, 0.0, 0.01]
