Iteration,Fitness,Chromosomes
4800,0.02,[0.01, 0.02, 0.0, 0.02, 0.01, 0.02, 0.02, -0.02, 0.02, -0.01]
4900,0.02,[0.01, 0.02, 0.0, 0.02, 0.01, 0.02, 0.02, -0.02, 0.02, -0.01]
5000,0.02,[0.01, 0.02, 0.0, 0.02, 0.01, 0.02, 0.02, -0.02, 0.02, -0.01]
5100,0.02,[0.01, 0.02, 0.0, 0.02, 0.01, 0.02, 0.02, -0.02, 0.02, -0.01]
5200,0.02,[0.01, 0.02, 0.0, 0.02, 0.01, 0.02, 0.02, -0.02, 0.02, -0.01]
5300,0.02,[0.01, 0.02, 0.0, 0.02, 0.01, 0.02, 0.02, -0.02, 0.02, -0.01]
5400,0.02,[0.01, 0.02, 0.0, 0.02, 0.01, 0.02, 0.02, -0.02, 0.02, -0.01]
5500,0.02,[0.01, 0.02, 0.0, 0.02, 0.01, 0.02, 0.02, -0.02, 0.02, -0.01]
5600,0.02,[0.01, 0.02, 0.0, 0.02, 0.01, 0.02, 0.02, -0.02, 0.02, -0.01]
5700,0.02,[0.01, 0.02, 0.0, 0.02, 0.01, 0.02, 0.02, -0.02, 0.02, -0.01]
5800,0.02,[0.01, 0.02, 0.0, 0.02, 0.01, 0.02, 0.02, -0.02, 0.02, -0.01]
5900,0.02,[0.01, 0.02, 0.0, 0.02, 0.01, 0.02, 0.02, -0.02, 0.02, -0.01]
6000,0.02,[0.01, 0.02, 0.0, 0.02, 0.01, 0.02, 0.02, -0.02, 0.02, -0.01]
6009,0.02,[0.01, 0.02, 0.0, 0.02, 0.01, 0.02, 0.02, -0.02, 0.02, -0.01]
