Iteration,Fitness,Chromosome
4400,0.84,[97.89, -94.05, -72.05, 99.66, 34.2, 36.66, -7.86, -88.89, 93.34, -17.56, 44.74]
4500,0.84,[97.89, -94.05, -72.05, 99.66, 34.2, 36.66, -7.86, -88.89, 93.34, -17.56, 44.74]
4600,0.84,[97.89, -94.05, -72.05, 99.66, 34.2, 36.66, -7.86, -88.89, 93.34, -17.56, 44.74]
4700,0.84,[97.89, -94.05, -72.05, 99.66, 34.2, 36.66, -7.86, -88.89, 93.34, -17.56, 44.74]
4800,0.84,[97.89, -94.05, -72.05, 99.66, 34.2, 36.66, -7.86, -88.89, 93.34, -17.56, 44.74]
4900,0.84,[97.89, -94.05, -72.05, 99.66, 34.2, 36.66, -7.86, -88.89, 93.34, -17.56, 44.74]
5000,0.84,[97.89, -94.05, -72.05, 99.66, 34.2, 36.66, -7.86, -88.89, 93.34, -17.56, 44.74]
5100,0.84,[97.89, -94.05, -72.05, 99.66, 34.2, 36.66, -7.86, -88.89, 93.34, -17.56, 44.74]
5200,0.84,[97.89, -94.05, -72.05, 99.66, 34.2, 36.66, -7.86, -88.89, 93.34, -17.56, 44.74]
5300,0.84,[97.89, -94.05, -72.05, 99.66, 34.2, 36.66, -7.86, -88.89, 93.34, -17.56, 44.74]
5400,0.84,[97.89, -94.05, -72.05, 99.66, 34.2, 36.66, -7.86, -88.89, 93.34, -17.56, 44.74]
5500,0.84,[97.89, -94.05, -72.05, 99.66, 34.2, 36.66, -7.86, -88.89, 93.34, -17.56, 44.74]
5600,0.84,[97.89, -94.05, -72.05, 99.66, 34.2, 36.66, -7.86, -88.89, 93.34, -17.56, 44.74]
5700,0.84,[97.89, -94.05, -72.05, 99.66, 34.2, 36.66, -7.86, -88.89, 93.34, -17.56, 44.74]
5800,0.84,[97.89, -94.05, -72.05, 99.66, 34.2, 36.66, -7.86, -88.89, 93.34, -17.56, 44.74]
5900,0.84,[97.89, -94.05, -72.05, 99.66, 34.2, 36.66, -7.86, -88.89, 93.34, -17.56, 44.74]
6000,0.84,[97.89, -94.05, -72.05, 99.66, 34.2, 36.66, -7.86, -88.89, 93.34, -17.56, 44.74]
6100,0.84,[97.89, -94.05, -72.05, 99.66, 34.2, 36.66, -7.86, -88.89, 93.34, -17.56, 44.74]
6200,0.84,[97.89, -94.05, -72.05, 99.66, 34.2, 36.66, -7.86, -88.89, 93.34, -17.56, 44.74]
6300,0.84,[97.89, -94.05, -72.05, 99.66, 34.2, 36.66, -7.86, -88.89, 93.34, -17.56, 44.74]
6400,0.84,[97.89, -94.05, -72.05, 99.66, 34.2, 36.66, -7.86, -88.89, 93.34, -17.56, 44.74]
6500,0.84,[97.89, -94.05, -72.05, 99.66, 34.2, 36.66, -7.86, -88.89, 93.34, -17.56, 44.74]
6600,0.84,[97.89, -94.05, -72.05, 99.66, 34.2, 36.66, -7.86, -88.89, 93.34, -17.56, 44.74]
6700,0.84,[97.89, -94.05, -72.05, 99.66, 34.2, 36.66, -7.86, -88.89, 93.34, -17.56, 44.74]
6800,0.84,[97.89, -94.05, -72.05, 99.66, 34.2, 36.66, -7.86, -88.89, 93.34, -17.56, 44.74]
6900,0.84,[97.89, -94.05, -72.05, 99.66, 34.2, 36.66, -7.86, -88.89, 93.34, -17.56, 44.74]
7000,0.84,[97.89, -94.05, -72.05, 99.66, 34.2, 36.66, -7.86, -88.89, 93.34, -17.56, 44.74]
7100,0.84,[97.89, -94.05, -72.05, 99.66, 34.2, 36.66, -7.86, -88.89, 93.34, -17.56, 44.74]
