Iteration,Fitness,Chromosome
0,118.686205537,[12.09, 4.8]
100,0.94978057957,[-3.41, 10.8]
200,0.949533079707,[3.47, 4.86]
300,0.606688539184,[3.26, 4.28]
400,0.606688539184,[3.26, 4.28]
500,0.439795995111,[9.34, 9.4]
600,0.439795995111,[9.34, 9.4]
700,0.439795995111,[9.34, 9.4]
800,0.439795995111,[9.34, 9.4]
900,0.439795995111,[9.34, 9.4]
1000,0.439795995111,[9.34, 9.4]
1100,0.439795995111,[9.34, 9.4]
1200,0.439795995111,[9.34, 9.4]
1300,0.439795995111,[9.34, 9.4]
1400,0.439795995111,[9.34, 9.4]
1500,0.439795995111,[9.34, 9.4]
1600,0.439795995111,[9.34, 9.4]
1700,0.439795995111,[9.34, 9.4]
1800,0.439795995111,[9.34, 9.4]
1900,0.439795995111,[9.34, 9.4]
2000,0.439795995111,[9.34, 9.4]
2100,0.439795995111,[9.34, 9.4]
2200,0.439795995111,[9.34, 9.4]
2300,0.439795995111,[9.34, 9.4]
2400,0.439795995111,[9.34, 9.4]
2500,0.439795995111,[9.34, 9.4]
2600,0.439795995111,[9.34, 9.4]
2700,0.439795995111,[9.34, 9.4]
2800,0.439795995111,[9.34, 9.4]
2900,0.439795995111,[9.34, 9.4]
3000,0.404342374881,[9.39, 9.54]
3100,0.404342374881,[9.39, 9.54]
3200,0.404342374881,[9.39, 9.54]
3300,0.404342374881,[9.39, 9.54]
3400,0.404342374881,[9.39, 9.54]
3500,0.404342374881,[9.39, 9.54]
3600,0.404342374881,[9.39, 9.54]
3700,0.404342374881,[9.39, 9.54]
3800,0.404342374881,[9.39, 9.54]
3900,0.404342374881,[9.39, 9.54]
4000,0.404342374881,[9.39, 9.54]
4100,0.404342374881,[9.39, 9.54]
4200,0.404342374881,[9.39, 9.54]
4300,0.404342374881,[9.39, 9.54]
4400,0.404342374881,[9.39, 9.54]
4500,0.404342374881,[9.39, 9.54]
4600,0.404342374881,[9.39, 9.54]
4700,0.404342374881,[9.39, 9.54]
4800,0.404342374881,[9.39, 9.54]
4900,0.404342374881,[9.39, 9.54]
5000,0.404342374881,[9.39, 9.54]
5100,0.404342374881,[9.39, 9.54]
5200,0.404342374881,[9.39, 9.54]
5300,0.404342374881,[9.39, 9.54]
5400,0.404342374881,[9.39, 9.54]
5500,0.404342374881,[9.39, 9.54]
5600,0.404342374881,[9.39, 9.54]
5700,0.404342374881,[9.39, 9.54]
5800,0.404342374881,[9.39, 9.54]
5900,0.404342374881,[9.39, 9.54]
6000,0.404342374881,[9.39, 9.54]
6100,0.404342374881,[9.39, 9.54]
6200,0.404342374881,[9.39, 9.54]
6300,0.404342374881,[9.39, 9.54]
6400,0.402360117967,[3.16, 4.71]
6500,0.402360117967,[3.16, 4.71]
6600,0.402360117967,[3.16, 4.71]
6700,0.402360117967,[3.16, 4.71]
6800,0.402360117967,[3.16, 4.71]
6900,0.402360117967,[3.16, 4.71]
7000,0.402360117967,[3.16, 4.71]
7100,0.402360117967,[3.16, 4.71]
7200,0.402360117967,[3.16, 4.71]
7300,0.402360117967,[3.16, 4.71]
7400,0.402360117967,[3.16, 4.71]
7500,0.402360117967,[3.16, 4.71]
7600,0.402360117967,[3.16, 4.71]
7700,0.402360117967,[3.16, 4.71]
7800,0.402360117967,[3.16, 4.71]
7900,0.402360117967,[3.16, 4.71]
8000,0.402360117967,[3.16, 4.71]
8100,0.402360117967,[3.16, 4.71]
8200,0.402360117967,[3.16, 4.71]
8300,0.402360117967,[3.16, 4.71]
8400,0.402360117967,[3.16, 4.71]
8500,0.402360117967,[3.16, 4.71]
8600,0.402360117967,[3.16, 4.71]
8700,0.402360117967,[3.16, 4.71]
8800,0.402360117967,[3.16, 4.71]
8900,0.402360117967,[3.16, 4.71]
9000,0.402360117967,[3.16, 4.71]
9100,0.402360117967,[3.16, 4.71]
9200,0.402360117967,[3.16, 4.71]
9300,0.402360117967,[3.16, 4.71]
9400,0.402360117967,[3.16, 4.71]
9500,0.402360117967,[3.16, 4.71]
9600,0.402360117967,[3.16, 4.71]
9700,0.402360117967,[3.16, 4.71]
9800,0.402360117967,[3.16, 4.71]
9900,0.402360117967,[3.16, 4.71]
10000,0.402360117967,[3.16, 4.71]
10100,0.402360117967,[3.16, 4.71]
10200,0.402360117967,[3.16, 4.71]
10300,0.402360117967,[3.16, 4.71]
10400,0.402360117967,[3.16, 4.71]
10500,0.402360117967,[3.16, 4.71]
10600,0.402360117967,[3.16, 4.71]
10700,0.402360117967,[3.16, 4.71]
10800,0.402360117967,[3.16, 4.71]
10900,0.402360117967,[3.16, 4.71]
11000,0.402360117967,[3.16, 4.71]
11100,0.402360117967,[3.16, 4.71]
11200,0.402360117967,[3.16, 4.71]
11300,0.402360117967,[3.16, 4.71]
11400,0.402360117967,[3.16, 4.71]
11500,0.402360117967,[3.16, 4.71]
11600,0.402360117967,[3.16, 4.71]
11700,0.402360117967,[3.16, 4.71]
11800,0.402360117967,[3.16, 4.71]
11900,0.402360117967,[3.16, 4.71]
12000,0.402360117967,[3.16, 4.71]
12100,0.402360117967,[3.16, 4.71]
12200,0.402360117967,[3.16, 4.71]
12300,0.402360117967,[3.16, 4.71]
12400,0.402360117967,[3.16, 4.71]
12500,0.402360117967,[3.16, 4.71]
12600,0.402360117967,[3.16, 4.71]
12700,0.402360117967,[3.16, 4.71]
12800,0.402360117967,[3.16, 4.71]
12900,0.402360117967,[3.16, 4.71]
13000,0.402360117967,[3.16, 4.71]
13100,0.402360117967,[3.16, 4.71]
13200,0.402360117967,[3.16, 4.71]
13300,0.402360117967,[3.16, 4.71]
13400,0.402360117967,[3.16, 4.71]
13500,0.402360117967,[3.16, 4.71]
13600,0.402360117967,[3.16, 4.71]
13700,0.402360117967,[3.16, 4.71]
13800,0.402360117967,[3.16, 4.71]
13900,0.402360117967,[3.16, 4.71]
14000,0.402360117967,[3.16, 4.71]
14100,0.402360117967,[3.16, 4.71]
14200,0.402360117967,[3.16, 4.71]
14300,0.402360117967,[3.16, 4.71]
14400,0.402360117967,[3.16, 4.71]
14500,0.402360117967,[3.16, 4.71]
14600,0.402360117967,[3.16, 4.71]
14700,0.402360117967,[3.16, 4.71]
14800,0.402360117967,[3.16, 4.71]
14900,0.402360117967,[3.16, 4.71]
15000,0.402360117967,[3.16, 4.71]
15100,0.402360117967,[3.16, 4.71]
15200,0.402360117967,[3.16, 4.71]
15300,0.402360117967,[3.16, 4.71]
15400,0.402360117967,[3.16, 4.71]
15500,0.402360117967,[3.16, 4.71]
15600,0.402360117967,[3.16, 4.71]
15700,0.402360117967,[3.16, 4.71]
15800,0.402360117967,[3.16, 4.71]
15900,0.402360117967,[3.16, 4.71]
16000,0.402360117967,[3.16, 4.71]
16100,0.402360117967,[3.16, 4.71]
16200,0.402360117967,[3.16, 4.71]
16300,0.402360117967,[3.16, 4.71]
16400,0.402360117967,[3.16, 4.71]
16500,0.402360117967,[3.16, 4.71]
16600,0.402360117967,[3.16, 4.71]
16700,0.402360117967,[3.16, 4.71]
16800,0.402360117967,[3.16, 4.71]
16900,0.402360117967,[3.16, 4.71]
17000,0.402360117967,[3.16, 4.71]
17100,0.402360117967,[3.16, 4.71]
17200,0.402360117967,[3.16, 4.71]
17300,0.402360117967,[3.16, 4.71]
17400,0.402360117967,[3.16, 4.71]
17500,0.402360117967,[3.16, 4.71]
17600,0.402360117967,[3.16, 4.71]
17700,0.402360117967,[3.16, 4.71]
17800,0.402360117967,[3.16, 4.71]
17900,0.402360117967,[3.16, 4.71]
18000,0.402360117967,[3.16, 4.71]
18100,0.402360117967,[3.16, 4.71]
18200,0.402360117967,[3.16, 4.71]
18300,0.402360117967,[3.16, 4.71]
18400,0.402360117967,[3.16, 4.71]
18500,0.402360117967,[3.16, 4.71]
18600,0.402360117967,[3.16, 4.71]
18700,0.402360117967,[3.16, 4.71]
18800,0.402360117967,[3.16, 4.71]
18900,0.402360117967,[3.16, 4.71]
19000,0.402360117967,[3.16, 4.71]
19100,0.402360117967,[3.16, 4.71]
19200,0.402360117967,[3.16, 4.71]
19300,0.402360117967,[3.16, 4.71]
19400,0.402360117967,[3.16, 4.71]
19500,0.402360117967,[3.16, 4.71]
19600,0.402360117967,[3.16, 4.71]
19700,0.402360117967,[3.16, 4.71]
19800,0.402360117967,[3.16, 4.71]
19900,0.402360117967,[3.16, 4.71]
